week_day,is_rain,is_public_holiday,is_food_vendor,temperature,yesterday_customer_count,yesterday_revenue,event_location_rating,today_revenue
7,1,1,1,29.5,1413,9890.59,10,10990.19
2,0,0,0,31.4,128,2564.14,2,2227.76
1,0,1,0,29.2,188,3754.56,3,3181.42
5,0,0,1,34.6,701,4908.74,4,5850.13
6,0,0,1,25.1,1262,8833.56,5,7753.04
2,1,0,0,25.2,84,1688.88,3,1621.12
4,0,1,0,27.8,211,4218.41,4,3925.19
4,0,0,0,31.7,168,3366.01,7,3788.0
5,1,0,0,25.3,196,3923.05,10,3491.53
6,0,0,0,33.0,271,5416.61,8,5511.35
6,0,0,0,31.1,276,5521.17,4,5691.92
2,1,0,0,27.8,103,2063.67,5,2277.75
5,0,0,0,30.4,170,3402.53,7,4067.8
4,1,0,0,32.2,87,1741.26,5,1966.43
7,0,1,1,27.0,1171,8196.72,4,7930.7
6,0,0,0,28.7,299,5984.36,8,6109.2
1,1,0,1,30.4,504,3530.33,6,3064.07
1,0,0,1,29.3,497,3478.74,3,3605.52
5,0,0,1,25.4,1014,7100.96,1,6937.67
5,1,0,1,32.1,654,4580.79,6,5259.27
5,0,0,0,27.5,247,4944.82,9,5583.14
2,1,0,0,25.6,74,1471.26,2,1581.66
7,0,0,0,26.4,228,4568.87,6,5327.92
7,0,0,1,25.1,1433,10030.76,6,8930.02
1,1,0,1,26.8,410,2868.12,7,2773.29
1,0,0,1,28.2,491,3434.18,3,4113.9
2,0,0,0,27.2,164,3281.05,7,3085.68
1,0,0,1,27.6,490,3429.7,9,4261.41
4,0,0,1,30.2,769,5384.35,5,5198.31
4,0,0,0,29.7,209,4182.95,9,4063.64
3,1,0,0,34.3,105,2094.71,8,2340.71
6,1,0,0,27.6,269,5375.12,9,5365.63
2,1,0,1,32.4,384,2690.44,2,2469.58
6,0,0,0,33.1,224,4475.09,4,4886.54
3,0,0,0,31.6,217,4347.23,8,3819.76
6,0,0,1,30.3,1236,8650.61,5,8035.1
7,1,0,0,33.8,140,2801.59,3,2543.51
5,1,0,1,27.2,778,5445.95,7,5700.1
6,0,0,0,33.7,189,3775.39,3,4261.65
6,0,0,0,28.6,308,6158.62,6,6740.74
1,0,0,0,26.8,150,3001.73,10,3057.79
4,0,0,1,28.9,1129,7901.43,9,6624.1
4,0,0,1,28.9,864,6045.41,6,6248.46
3,1,0,0,29.3,130,2602.23,8,3167.37
7,0,0,1,30.2,846,5924.92,6,7040.6
7,0,0,0,26.2,165,3305.65,1,3933.37
5,0,0,1,31.1,683,4779.3,2,5497.06
1,0,0,1,34.6,562,3934.11,5,3445.39
4,0,1,0,27.3,228,4556.52,9,4571.38
2,0,1,1,25.2,734,5135.58,4,4806.13
2,1,0,0,30.2,104,2074.19,6,2437.72
5,0,0,1,29.0,1135,7946.99,9,9154.88
1,1,0,0,27.5,123,2450.26,9,2540.28
2,0,0,0,34.5,118,2369.95,10,2786.38
2,1,0,0,34.7,125,2502.34,10,2674.62
4,1,0,1,26.4,604,4229.63,7,3699.96
3,0,0,1,28.1,827,5786.44,8,5852.56
4,0,0,0,30.0,184,3684.96,2,3371.74
3,1,0,0,25.9,124,2481.75,10,3015.07
5,1,0,1,26.4,737,5158.51,3,4747.16
4,1,0,1,29.4,463,3240.8,4,3232.05
4,1,0,0,26.3,110,2207.91,4,2228.75
2,1,0,1,32.6,528,3697.87,5,3089.78
2,1,0,1,31.9,386,2700.49,3,2376.06
2,0,0,1,29.1,481,3365.52,1,3502.9
6,0,0,0,33.5,289,5788.3,10,6167.57
4,0,0,1,31.5,836,5853.6,9,6208.1
6,0,0,1,30.8,1325,9277.5,6,9902.27
3,1,0,1,25.8,494,3456.16,5,3709.91
1,0,0,0,28.9,126,2520.57,8,2785.64
7,0,0,0,28.4,374,7482.55,10,7448.18
5,1,0,1,34.4,604,4231.36,8,5180.72
7,1,0,0,30.0,143,2867.89,2,3498.86
7,1,0,1,30.7,936,6550.02,5,5738.32
6,0,0,1,27.4,1326,9283.38,6,8734.18
1,0,0,1,29.4,616,4312.49,10,5272.3
4,0,0,0,34.2,179,3588.54,8,3335.3
5,0,0,1,29.8,943,6602.21,7,7769.7
1,0,0,1,27.1,521,3644.59,2,3474.97
5,0,1,0,30.1,400,7999.83,10,7099.34
6,1,0,1,33.6,623,4359.17,1,4247.78
3,0,0,1,31.5,860,6023.45,9,6407.28
1,1,0,1,34.2,370,2586.54,7,3226.14
6,1,0,0,34.2,153,3060.06,6,3621.36
1,0,0,0,25.9,119,2373.93,8,2680.23
7,1,0,1,30.9,702,4915.33,6,5030.19
2,0,0,0,25.3,164,3286.27,5,3054.49
7,1,0,1,32.2,954,6681.39,9,6190.79
6,0,0,0,28.1,272,5447.14,3,4808.93
7,0,0,0,34.8,261,5228.03,9,5240.93
6,1,1,0,25.1,249,4976.86,5,4825.18
1,1,0,1,25.8,568,3974.75,10,3376.03
4,0,0,0,28.7,215,4306.08,8,3906.89
3,0,0,0,31.1,146,2921.29,3,2780.29
2,0,0,1,31.4,954,6675.57,9,5588.28
6,0,0,1,32.3,1354,9478.9,3,8533.56
4,0,0,0,33.7,267,5335.29,10,4714.52
6,0,0,1,29.4,1069,7479.71,9,7273.57
3,0,1,0,30.3,232,4632.78,5,4095.39
5,0,0,1,26.6,1118,7827.59,8,7542.97
7,0,0,1,30.9,950,6648.03,5,7461.57
1,0,0,1,26.7,595,4164.41,4,3902.77
2,0,0,0,31.1,155,3094.46,5,2673.6
2,1,0,1,28.9,524,3671.41,8,3967.6
4,0,1,0,29.6,253,5067.32,3,4324.74
7,0,0,1,28.0,1334,9340.12,7,8153.22
6,0,0,0,32.8,245,4892.59,5,4331.11
4,0,0,1,25.1,764,5347.11,6,5211.98
5,0,1,0,28.4,371,7427.41,4,6511.88
7,0,0,1,31.1,1262,8833.13,9,7739.74
6,0,0,1,27.6,846,5924.87,10,7363.21
2,1,0,1,30.6,662,4632.05,9,4350.94
7,1,0,1,30.9,558,3902.72,1,4720.84
4,0,0,1,26.2,746,5224.12,3,5030.01
1,0,0,0,27.7,144,2887.16,6,2825.76
4,1,0,1,28.3,459,3213.43,2,2953.05
6,0,0,1,31.4,1082,7575.36,1,7150.09
6,0,0,1,31.4,969,6783.65,3,6641.71
4,0,0,1,25.1,717,5017.67,5,4262.94
3,0,0,1,33.2,821,5747.49,7,5552.71
2,1,1,1,27.5,453,3171.49,1,3201.5
5,0,0,1,28.0,766,5365.0,2,5333.15
5,0,0,0,26.7,249,4988.97,4,5119.94
2,1,0,1,31.3,395,2767.11,3,2955.59
1,0,0,0,28.0,120,2390.94,2,2317.22
1,1,0,1,27.9,583,4082.06,7,4311.51
7,0,0,0,25.8,257,5131.61,6,4467.64
2,0,0,1,29.8,635,4442.64,5,4817.28
4,0,0,0,30.2,164,3270.24,6,3866.39
6,0,0,1,35.0,982,6873.82,9,7084.79
3,0,0,1,28.5,560,3918.97,1,3457.99
6,0,0,1,29.5,1767,12371.08,9,11372.32
1,0,0,0,26.1,153,3055.08,10,3453.29
5,0,0,0,26.5,282,5648.75,10,6096.76
4,0,0,0,34.8,107,2131.03,3,2624.39
5,0,0,1,29.0,795,5563.55,3,5409.24
5,0,0,0,34.5,197,3947.36,1,3874.32
5,1,0,0,25.4,156,3115.28,5,3364.22
3,0,0,1,30.8,486,3404.44,3,3866.62
1,0,0,1,34.2,599,4195.78,6,3677.07
4,1,0,0,32.7,135,2703.85,8,2742.98
1,1,0,0,27.5,69,1381.66,3,1378.89
2,1,0,1,25.3,343,2399.19,1,2382.84
3,0,1,1,28.7,1400,9801.81,10,8940.71
1,1,0,1,32.8,475,3322.36,9,3767.69
5,0,0,0,28.4,307,6145.74,9,6220.77
6,0,0,1,28.3,887,6206.43,4,7256.5
3,1,0,1,29.0,582,4071.1,2,3415.45
4,0,0,1,27.3,642,4495.22,10,5426.32
4,0,1,1,29.9,964,6749.37,1,6244.41
5,1,0,0,30.1,176,3529.52,10,4229.5
6,1,0,1,34.4,653,4570.46,1,4804.54
5,0,1,0,30.8,321,6424.16,6,5912.9
5,0,0,1,26.4,1186,8303.49,9,9059.83
5,1,0,1,26.4,600,4198.93,1,3863.0
2,0,1,1,34.4,842,5892.69,6,5827.95
1,1,0,1,30.4,434,3039.09,10,3068.98
1,0,0,1,31.0,559,3911.92,2,3275.23
3,0,0,1,34.4,899,6293.02,6,5434.26
2,1,0,0,28.9,140,2801.53,7,2364.75
1,0,0,1,29.2,816,5714.74,5,4842.03
4,1,0,1,27.4,625,4375.74,5,3983.55
2,1,0,1,30.2,575,4023.38,7,3941.06
6,0,0,0,31.6,217,4342.35,4,4673.41
7,1,0,0,29.8,160,3200.69,7,3639.84
1,1,0,1,34.6,446,3123.38,4,3109.12
1,0,0,1,32.3,511,3574.75,8,3712.62
1,0,0,1,29.1,543,3802.0,5,3735.98
6,1,0,0,30.4,181,3619.14,5,3624.83
3,1,0,1,26.7,459,3210.07,7,3774.54
7,1,0,0,34.3,224,4483.55,8,4666.88
2,0,1,1,34.1,746,5219.93,2,4946.99
1,0,0,0,32.7,129,2586.81,2,2292.9
2,0,0,1,33.5,578,4044.54,8,4654.9
5,1,0,1,27.7,734,5138.02,4,4498.5
7,0,0,1,25.3,699,4894.7,3,5894.11
3,1,0,0,27.7,141,2821.86,8,2521.37
2,1,0,0,30.6,81,1626.02,5,2026.68
5,0,0,0,29.3,266,5324.37,8,4973.92
1,1,0,0,32.0,126,2520.59,9,2315.96
3,0,0,1,32.3,448,3134.24,1,3743.2
1,1,0,1,32.4,646,4519.18,10,3816.98
6,0,1,0,31.8,321,6426.6,3,6576.71
1,1,0,0,31.0,81,1613.55,1,1628.97
7,0,0,1,34.3,857,5997.02,1,5579.76
5,0,0,1,32.9,1035,7246.74,8,7013.83
5,0,0,1,34.1,958,6703.01,8,7193.87
6,0,0,0,30.4,362,7239.74,8,6218.01
4,1,0,1,33.5,515,3602.48,6,3973.83
2,0,0,0,34.0,216,4321.47,7,3690.58
3,1,0,0,29.0,128,2559.48,5,2338.01
2,0,0,1,29.8,555,3881.8,4,4572.02
4,0,0,0,34.3,185,3699.87,7,3907.48
4,1,0,1,25.2,451,3158.67,7,3759.37
4,0,0,0,30.0,192,3842.33,9,3563.67
2,0,0,1,32.0,919,6433.54,10,5948.31
3,1,0,1,29.9,543,3802.79,7,3879.98
3,0,0,0,27.0,131,2618.27,2,2836.51
5,1,0,1,25.4,715,5008.04,10,5433.71
4,0,0,1,32.7,605,4235.09,3,4549.51
6,0,0,0,27.4,279,5573.71,8,6542.81
1,1,0,1,29.5,420,2940.58,5,2932.45
6,1,0,1,31.9,966,6764.97,10,8271.14
7,1,0,0,28.0,174,3474.9,4,3809.97
7,1,0,1,26.5,900,6301.45,10,6246.77
7,0,0,1,31.6,760,5317.72,2,5583.26
7,0,0,1,32.2,742,5193.8,1,5109.62
3,1,0,1,25.2,339,2371.87,4,2851.09
6,0,0,1,29.2,1057,7401.81,6,8861.78
5,1,0,1,33.5,898,6284.52,8,5750.21
3,1,0,0,31.1,118,2362.47,9,2658.64
2,1,0,1,30.1,647,4529.13,9,4442.34
5,0,0,1,30.4,1232,8627.41,5,7431.67
6,1,0,0,33.8,193,3863.49,3,3447.8
4,0,0,1,34.4,726,5079.52,8,5089.59
4,0,0,1,33.5,665,4656.57,6,4646.97
4,0,0,1,32.5,816,5714.37,8,5229.54
6,0,0,1,26.6,1060,7422.53,6,7891.75
1,0,0,1,27.6,563,3940.86,3,4160.8
1,1,0,1,30.6,348,2432.6,6,2896.05
3,1,1,0,33.1,223,4468.94,10,4099.36
7,0,0,1,27.1,972,6802.55,3,5895.42
3,1,0,0,31.2,141,2826.19,9,2401.34
1,0,0,0,32.6,106,2117.65,4,2397.68
6,0,0,1,28.4,1112,7782.92,1,7035.0
3,1,0,1,29.4,516,3609.43,2,3321.79
3,0,0,1,28.9,1076,7528.92,10,6324.67
1,1,0,0,28.1,102,2048.87,8,2081.36
4,0,0,0,31.7,219,4379.48,7,3964.42
3,0,0,1,25.6,855,5988.0,7,4992.63
4,1,0,0,32.5,141,2810.93,5,2460.3
5,0,0,0,26.1,266,5323.21,8,5668.45
6,0,0,0,33.8,277,5534.54,9,6397.86
1,0,0,1,33.5,583,4080.33,4,3796.69
1,0,0,1,30.2,474,3316.75,4,3779.35
7,0,0,1,27.8,1282,8976.42,6,8957.92
7,1,0,1,30.3,1021,7149.82,8,6924.45
6,1,0,0,32.8,153,3064.13,2,3495.03
1,1,0,1,25.5,371,2595.77,2,2693.32
2,0,1,0,33.8,138,2752.77,4,2994.77
2,0,0,0,25.1,168,3366.38,9,3542.16
2,0,0,1,30.3,746,5222.84,10,4539.08
6,0,0,1,34.1,855,5983.41,1,5868.06
4,0,0,0,34.5,143,2859.97,4,2384.41
3,0,0,1,27.4,418,2927.84,2,3645.02
6,1,0,1,25.1,887,6210.17,4,6309.7
2,0,0,0,29.9,157,3135.74,7,3407.05
5,0,0,0,26.7,191,3811.76,6,3958.75
6,0,0,1,27.3,1000,6997.55,5,6974.1
3,1,0,0,26.6,130,2604.73,6,2438.0
6,0,0,1,32.5,1054,7380.91,8,8910.39
1,1,0,0,31.0,86,1727.74,6,1907.5
6,1,0,0,30.3,225,4507.83,5,4421.03
6,1,0,1,30.8,962,6731.72,8,7007.38
3,0,0,0,34.5,143,2853.54,4,2508.2
2,0,0,0,29.3,212,4245.81,8,3752.48
4,0,0,1,33.2,713,4988.35,7,5444.27
4,1,0,0,28.0,115,2292.77,7,2496.1
4,1,0,1,32.3,434,3036.44,7,3607.11
7,0,0,0,27.4,227,4544.42,3,4773.75
2,0,0,0,29.8,136,2720.51,7,2933.23
4,0,0,0,29.5,217,4349.16,7,4140.09
2,0,1,1,26.5,704,4926.89,4,5459.15
2,0,0,1,28.8,642,4496.52,3,3915.09
4,1,0,1,31.6,402,2810.95,2,3479.44
3,1,0,0,32.4,119,2373.67,9,2386.06
4,1,0,0,33.1,111,2215.81,5,2347.12
6,0,0,1,29.7,1526,10678.63,7,9924.76
5,0,0,0,33.8,185,3699.75,6,4392.01
7,1,0,1,26.1,881,6169.64,8,6731.82
1,0,0,0,31.1,115,2307.29,6,2822.86
6,0,0,0,28.5,215,4291.69,8,4923.52
7,0,0,1,31.5,935,6547.77,4,6742.79
2,1,0,1,34.6,244,1711.1,4,1931.49
6,0,0,1,30.2,1641,11485.82,8,9803.46
5,0,0,1,28.8,1000,6999.76,2,7102.96
4,1,0,0,25.9,101,2012.94,8,2329.46
4,0,0,1,30.4,774,5417.01,5,5347.89
1,0,0,1,25.8,537,3760.2,5,4294.39
6,0,0,0,29.7,328,6552.29,4,6021.61
2,0,0,1,30.3,630,4408.97,8,4222.51
5,0,0,0,34.4,217,4345.88,6,4066.52
5,1,0,1,25.7,630,4406.58,4,5259.8
5,0,0,0,34.9,235,4697.71,4,3982.37
5,1,0,1,25.8,887,6208.77,7,5456.42
6,1,0,0,29.2,195,3892.32,3,3986.64
3,0,0,1,31.3,457,3195.91,2,3405.77
3,0,0,0,28.5,178,3569.61,7,3614.34
5,0,0,0,28.3,279,5574.68,5,4717.19
4,0,0,1,26.2,692,4842.23,3,4108.79
5,0,1,0,32.3,394,7881.36,6,6970.39
5,0,0,1,26.1,1208,8458.44,7,8442.38
5,0,0,0,32.0,188,3764.51,3,4541.53
3,0,0,1,31.9,709,4960.93,6,4894.31
5,1,0,1,28.8,892,6243.66,3,5399.23
4,0,0,0,30.0,191,3828.52,9,3388.4
2,1,0,1,29.0,467,3266.56,6,3494.04
3,0,0,0,32.2,171,3424.9,7,3121.69
5,0,0,1,25.5,814,5695.99,3,5589.54
5,1,0,1,26.4,483,3381.56,2,3961.64
7,1,0,0,34.4,191,3812.42,9,3960.43
1,0,0,0,28.6,130,2601.94,1,2330.65
1,0,0,0,30.1,123,2452.34,3,2557.84
5,0,0,1,27.6,983,6883.73,7,7244.51
1,0,0,0,30.0,127,2544.48,7,2652.16
5,0,0,0,25.2,216,4328.07,4,3902.68
5,0,0,0,26.7,270,5401.54,6,4868.12
5,1,0,0,33.1,190,3809.08,9,3819.0
1,1,0,0,27.1,119,2372.12,9,2640.06
3,0,0,0,34.0,168,3350.75,10,3980.7
3,0,0,0,34.8,147,2945.56,2,2505.79
6,0,0,1,32.2,1276,8934.44,9,10197.0
7,0,0,0,29.4,236,4724.54,2,4308.19
6,1,0,1,28.9,781,5463.77,5,5861.67
7,1,0,1,31.0,771,5397.96,5,5006.73
3,0,0,0,26.1,155,3096.3,5,2904.81
2,0,0,0,27.9,106,2125.93,3,2628.98
7,0,0,1,29.8,1113,7787.8,6,7784.54
4,1,0,0,28.2,149,2985.48,8,2793.03
4,0,0,1,32.8,586,4099.3,4,4049.49
1,0,0,1,30.9,584,4086.44,10,4725.53
1,1,1,1,27.5,459,3214.84,5,3612.36
4,0,0,0,30.2,124,2482.36,1,2826.56
3,0,0,1,31.4,779,5456.29,6,4841.84
1,0,0,0,30.6,81,1616.5,1,1981.73
1,0,0,1,28.1,560,3919.62,4,3570.3
1,1,0,1,25.5,399,2794.28,1,2510.45
4,0,0,1,29.6,807,5647.71,8,5233.09
7,1,0,0,28.9,155,3105.47,1,3009.21
6,0,0,1,34.5,745,5218.13,4,6305.9
1,0,0,0,30.1,123,2463.18,7,3042.5
7,0,0,0,28.1,183,3655.08,1,3240.47
6,0,0,0,30.5,206,4111.68,5,4473.02
6,0,0,0,28.8,303,6068.94,5,5350.72
7,0,0,1,34.7,715,5002.73,1,4393.68
7,0,0,1,29.3,1147,8026.94,8,7863.33
7,0,0,0,27.3,303,6056.51,6,5390.21
1,0,0,1,32.8,516,3611.96,3,4076.69
3,1,0,1,32.2,355,2484.53,3,2858.92
3,1,0,0,25.0,132,2647.03,7,2700.06
3,0,0,0,28.5,181,3612.74,8,3158.36
6,0,0,1,27.6,1329,9302.09,10,10445.07
3,1,0,0,29.8,105,2097.84,8,2308.5
4,1,0,0,26.7,106,2114.94,1,1944.98
3,0,0,1,32.7,1025,7173.43,10,6554.82
3,0,0,0,26.4,218,4356.78,10,3672.05
2,1,0,1,33.2,390,2729.3,7,3209.94
1,1,0,1,26.4,533,3731.14,9,3394.21
1,0,0,0,29.7,185,3694.57,9,3546.18
6,1,0,1,31.9,777,5437.72,6,6735.33
4,0,0,1,28.1,819,5730.61,9,5329.88
4,0,0,0,32.9,165,3306.68,6,3583.63
6,0,0,0,25.4,247,4937.19,8,5859.52
2,1,0,0,29.9,103,2064.36,1,1864.17
7,1,0,1,27.2,745,5216.63,2,4359.29
6,1,0,1,27.0,777,5438.79,4,5279.31
5,0,1,0,34.3,261,5213.05,1,4720.44
1,0,0,1,34.9,344,2408.71,2,2761.75
1,0,1,1,32.7,660,4618.94,6,4768.92
6,0,0,0,32.9,266,5316.69,7,5392.51
3,0,0,1,30.4,620,4341.27,8,4535.79
6,0,0,1,32.0,1201,8406.19,1,7153.26
4,0,0,1,30.4,673,4712.28,7,5327.84
7,0,0,1,30.0,1119,7836.19,10,9698.2
3,1,0,1,27.5,480,3359.51,7,3708.81
1,1,0,0,30.1,106,2116.51,5,2056.34
5,0,0,1,34.3,819,5736.28,2,4893.85
4,0,0,1,32.8,804,5626.94,8,6394.22
1,0,0,1,26.3,775,5425.79,8,4862.39
2,0,0,1,32.4,935,6542.23,10,6230.19
7,1,0,1,34.9,638,4464.67,2,3946.46
5,0,0,1,27.5,1342,9391.37,9,8453.68
6,1,0,0,34.6,238,4755.63,9,4832.2
4,0,0,1,28.6,633,4431.55,1,4708.39
3,0,0,1,31.4,527,3690.77,2,4197.09
2,0,0,0,29.9,165,3296.45,3,2952.07
7,0,0,0,29.8,393,7856.44,10,7380.36
7,0,0,1,29.1,1118,7822.58,2,6754.29
1,0,0,1,26.6,869,6081.13,10,5408.3
5,0,0,1,33.6,1117,7821.06,7,6535.86
1,1,0,0,27.9,111,2221.6,9,2307.62
1,0,0,1,33.5,589,4120.25,7,4350.55
1,0,0,1,30.9,881,6164.0,6,5183.5
4,0,0,1,25.6,633,4429.7,3,4302.41
1,0,0,0,33.6,114,2270.05,4,2216.38
4,1,0,1,28.3,532,3724.94,8,4321.39
1,1,0,1,33.5,420,2940.62,2,2619.92
5,0,0,0,31.9,200,4003.97,7,4992.42
1,0,0,0,29.3,159,3177.67,9,3156.41
6,0,0,0,27.6,198,3968.58,3,4489.62
3,1,0,1,31.0,547,3831.74,4,3749.54
6,0,0,0,29.2,289,5778.92,7,5630.83
5,0,0,1,28.7,1106,7745.0,3,6905.6
6,0,0,1,26.8,924,6468.97,2,7043.96
4,0,1,1,32.2,777,5436.27,4,6471.01
6,1,0,0,32.2,219,4375.92,4,4082.29
7,0,0,1,33.3,983,6882.21,6,6725.15
7,0,0,1,34.2,966,6761.83,6,7068.67
4,0,0,0,33.4,148,2952.2,3,2511.68
4,0,0,1,26.2,668,4674.85,3,5283.44
2,0,0,1,25.3,625,4377.44,7,3813.23
5,0,0,0,31.0,206,4119.71,3,3939.91
7,0,0,0,30.3,345,6906.08,8,5756.02
6,1,0,0,33.4,243,4855.47,9,4195.21
5,0,0,1,33.2,886,6201.96,9,7740.37
4,0,0,1,28.0,700,4896.77,9,5805.69
6,0,0,1,29.7,1614,11295.49,8,10271.55
3,0,0,0,34.4,146,2918.43,9,3552.3
5,0,0,0,25.1,174,3485.05,5,3866.26
7,0,0,0,28.3,268,5360.99,6,5904.7
2,0,0,0,30.1,174,3487.69,6,3262.31
5,1,0,1,28.9,472,3301.61,4,3666.33
7,0,0,1,26.7,1321,9250.35,5,8388.96
2,1,0,1,31.7,394,2758.21,6,3086.59
2,1,0,0,30.9,104,2074.43,5,2033.77
6,0,0,1,29.9,1614,11299.88,6,11011.57
2,1,0,0,32.2,102,2038.03,7,2385.46
4,1,1,1,25.7,791,5535.34,6,4649.86
2,0,0,0,34.6,127,2539.85,7,2904.35
7,0,0,0,29.9,269,5382.67,5,4754.71
4,0,1,1,34.5,754,5274.65,5,5065.3
5,0,0,0,28.1,341,6820.08,7,5859.53
6,1,0,1,33.7,667,4668.59,7,5089.18
3,0,0,0,25.3,142,2838.14,1,2519.82
1,1,0,1,29.5,486,3399.36,5,3014.97
2,1,1,1,26.2,513,3593.8,4,3144.01
1,1,0,0,34.0,87,1736.74,6,1958.31
5,1,0,0,28.7,168,3354.72,4,3594.99
5,0,0,1,26.8,1121,7850.18,6,6848.39
7,0,0,1,25.3,1286,9002.54,4,8512.66
2,1,0,0,32.6,149,2976.19,10,2726.41
1,1,0,1,34.3,387,2706.37,5,2900.52
7,0,0,1,30.0,903,6322.94,4,6993.75
2,0,0,0,26.8,108,2157.64,4,2659.13
3,0,0,0,34.1,198,3954.94,10,3700.03
7,0,0,0,25.1,262,5239.11,2,4388.05
7,0,0,1,33.8,1070,7492.46,7,7988.42
7,0,0,1,33.9,990,6927.67,5,7557.95
2,1,0,1,30.6,551,3857.39,9,3769.73
3,0,0,1,32.6,728,5097.76,8,4865.48
5,0,0,0,27.3,268,5363.85,7,5564.51
2,1,0,0,30.2,119,2372.04,7,2393.94
3,0,0,0,29.5,186,3724.37,10,4019.02
4,1,0,1,27.6,424,2970.55,2,3644.41
4,1,0,1,30.8,555,3884.19,6,3659.04
4,0,0,1,31.8,798,5584.27,7,5072.63
1,0,0,0,30.0,133,2657.28,5,2883.68
4,0,0,1,34.8,784,5489.17,9,6034.35
5,0,0,0,27.0,282,5637.74,7,4732.04
3,0,0,1,30.9,602,4213.65,3,4119.8
1,0,0,0,31.6,158,3157.03,9,3021.3
3,0,0,1,32.2,620,4341.77,5,4491.33
7,1,0,0,32.6,174,3487.63,9,4033.96
1,0,0,0,28.7,133,2653.73,3,2330.28
3,0,1,1,33.3,955,6686.21,4,6143.57
1,1,0,1,27.4,265,1852.1,2,2135.59
7,0,0,0,34.7,186,3729.16,2,3987.97
7,0,0,1,32.0,842,5892.89,3,6628.36
5,1,0,0,27.6,109,2180.94,3,2515.36
7,0,0,1,27.6,715,5004.55,1,6145.84
4,0,0,0,32.0,114,2270.43,3,2613.66
2,1,0,1,26.0,473,3309.5,5,3166.87
4,0,0,0,25.9,172,3445.86,4,3168.86
2,0,0,0,25.7,169,3375.66,7,2991.41
2,0,0,1,29.9,769,5380.41,7,5015.61
5,0,0,1,34.9,1079,7550.09,9,8455.37
3,1,0,1,31.2,411,2880.22,7,3574.41
7,0,1,0,26.2,387,7738.91,8,7303.36
2,1,0,1,30.7,460,3217.53,6,3257.53
7,0,0,1,34.2,1059,7413.51,7,7730.16
3,0,0,0,31.2,132,2633.45,1,2613.3
2,0,0,0,33.6,174,3474.7,10,3632.53
7,1,0,1,33.9,626,4384.82,7,5339.21
2,0,0,1,33.0,518,3623.51,5,3747.86
4,0,0,0,27.3,182,3647.1,4,3217.37
4,0,1,0,30.5,198,3953.83,3,3778.35
6,1,0,0,29.7,218,4355.01,8,5122.06
4,1,0,0,29.2,117,2334.98,5,2489.78
3,1,0,0,30.0,130,2605.96,8,3044.46
1,0,0,1,30.1,340,2381.97,3,2655.58
1,1,0,1,26.8,560,3918.22,5,3591.28
1,0,0,1,31.8,398,2788.61,1,2821.91
4,0,0,1,28.9,1042,7291.49,10,7306.7
3,0,0,1,33.5,530,3707.96,2,3224.65
4,1,0,1,26.7,596,4168.78,9,4528.87
6,1,0,1,25.2,782,5475.03,3,4738.41
7,0,0,1,27.3,1211,8473.7,5,7668.08
2,0,0,0,27.0,147,2930.04,7,3278.63
3,0,0,0,30.2,124,2471.45,3,2661.52
2,0,0,1,26.6,442,3096.37,3,3510.33
4,0,0,1,32.9,512,3586.73,1,3846.42
1,0,0,1,26.2,498,3486.15,2,3390.69
2,0,1,1,34.1,843,5901.41,8,6372.86
1,0,0,1,30.4,687,4811.83,10,5752.35
6,1,0,1,31.8,1120,7839.73,5,7023.82
5,0,0,1,26.9,973,6813.89,6,7531.65
6,1,0,1,30.1,1183,8278.65,10,8366.46
5,1,0,1,33.0,668,4674.22,4,4528.2
2,1,0,0,32.7,125,2496.34,9,2743.75
3,0,0,1,30.5,700,4900.71,10,5533.76
3,1,0,1,29.8,638,4468.29,9,3765.01
2,1,0,1,26.6,536,3752.63,8,3365.8
2,1,0,1,34.8,402,2815.34,7,3498.59
6,0,0,0,30.9,252,5045.24,4,5042.42
2,0,1,1,33.7,874,6114.5,6,5703.59
1,0,0,0,31.7,169,3380.64,8,2872.41
1,0,0,0,33.2,141,2818.69,8,2938.64
4,1,0,0,28.1,127,2543.09,7,2593.57
7,0,0,1,28.8,1008,7058.27,6,8448.43
2,0,0,1,34.2,483,3382.97,2,3409.93
1,0,0,0,31.2,137,2733.96,7,2812.23
4,1,1,1,29.1,670,4693.38,3,4940.96
1,0,0,0,34.3,108,2168.35,6,2583.02
6,1,0,0,31.2,195,3900.35,10,4548.64
1,0,0,0,30.2,128,2556.98,1,2146.36
5,0,0,0,33.7,234,4687.86,4,4967.91
7,0,0,1,25.5,1035,7244.2,2,6041.03
3,0,0,1,27.6,924,6465.94,10,5933.79
3,0,0,1,34.1,526,3683.83,3,3987.72
6,1,0,1,34.8,677,4740.52,4,5195.07
6,0,0,0,34.5,229,4588.78,3,4530.59
6,0,0,1,29.8,1028,7194.12,5,8088.75
3,1,0,1,32.1,423,2957.84,4,3281.76
7,1,0,0,34.6,116,2310.33,4,2847.15
4,0,0,0,27.0,173,3463.74,10,3878.37
1,0,1,0,29.9,149,2973.61,2,2588.03
3,1,0,1,32.1,548,3838.59,8,3562.18
4,0,1,1,26.7,1228,8595.54,9,7712.14
6,0,1,0,27.5,380,7604.08,8,6649.68
6,0,0,0,26.3,208,4156.78,2,4050.42
1,0,0,0,26.4,123,2455.61,3,2521.57
7,0,0,0,29.9,323,6454.6,6,5512.19
4,0,0,1,30.2,1067,7468.57,7,6943.04
