transaction_id,timestamp,date,hour,day_of_week,is_weekend,event_id,event_name,region,vendor_name,vendor_category,customer_id,amount,payment_method
TXN006136,2026-01-05 18:44:00,2026-01-05,18,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Kampung Wok,Hot Food,C0115,10.62,wallet
TXN012820,2026-01-05 18:50:00,2026-01-05,18,Monday,False,4,Jurong East Street Festival,Western Singapore,Jelly Bliss,Desserts,C0043,4.34,wallet
TXN006596,2026-01-05 18:54:00,2026-01-05,18,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Everyday Essentials,Household Items,C0395,12.29,wallet
TXN010639,2026-01-05 18:58:00,2026-01-05,18,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Durian Heaven,Desserts,C0495,3.74,qr_code
TXN005138,2026-01-05 19:00:00,2026-01-05,19,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Wok This Way,Hot Food,C0163,9.93,qr_code
TXN001895,2026-01-05 19:01:00,2026-01-05,19,Monday,False,4,Jurong East Street Festival,Western Singapore,Mala Majik,Trendy Food,C0482,12.75,wallet
TXN002236,2026-01-05 19:05:00,2026-01-05,19,Monday,False,4,Jurong East Street Festival,Western Singapore,Abang Burger,Hot Food,C0389,8.74,wallet
TXN008350,2026-01-05 19:08:00,2026-01-05,19,Monday,False,3,Tampines Round Market Night,Eastern Singapore,Tornado Bites,Trendy Food,C0272,5.22,wallet
TXN004989,2026-01-05 19:11:00,2026-01-05,19,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Seoul Kitchen,Trendy Food,C0408,14.27,cash
TXN004573,2026-01-05 19:13:00,2026-01-05,19,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Ali's Kitchen,Hot Food,C0438,5.75,cash
TXN009073,2026-01-05 19:18:00,2026-01-05,19,Monday,False,5,Toa Payoh Night Market,Central Singapore,Tornado Bites,Trendy Food,C0164,14.18,wallet
TXN006097,2026-01-05 19:21:00,2026-01-05,19,Monday,False,8,Clementi Night Bazaar,Western Singapore,Fun Zone,Games & Entertainment,C0318,9.46,wallet
TXN013487,2026-01-05 19:25:00,2026-01-05,19,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Kampung Wok,Hot Food,C0006,10.43,wallet
TXN008626,2026-01-05 19:27:00,2026-01-05,19,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Casa Living,Household Items,C0420,14.55,qr_code
TXN007820,2026-01-05 19:28:00,2026-01-05,19,Monday,False,8,Clementi Night Bazaar,Western Singapore,Lucky Strike,Games & Entertainment,C0009,9.48,wallet
TXN005191,2026-01-05 19:31:00,2026-01-05,19,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Munchies Corner,Snacks,C0450,3.67,qr_code
TXN004141,2026-01-05 19:35:00,2026-01-05,19,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Lucky Strike,Games & Entertainment,C0252,5.91,cash
TXN010375,2026-01-05 19:35:00,2026-01-05,19,Monday,False,8,Clementi Night Bazaar,Western Singapore,Lucky Strike,Games & Entertainment,C0007,6.4,wallet
TXN006197,2026-01-05 19:36:00,2026-01-05,19,Monday,False,4,Jurong East Street Festival,Western Singapore,Ice Ice Baby,Desserts,C0276,4.65,qr_code
TXN008029,2026-01-05 19:37:00,2026-01-05,19,Monday,False,8,Clementi Night Bazaar,Western Singapore,Uncle Razali Grill,Hot Food,C0345,6.28,qr_code
TXN012149,2026-01-05 19:41:00,2026-01-05,19,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Mala Majik,Trendy Food,C0381,6.28,wallet
TXN009232,2026-01-05 19:44:00,2026-01-05,19,Monday,False,4,Jurong East Street Festival,Western Singapore,Kopi Kaki,Drinks,C0465,4.55,qr_code
TXN007559,2026-01-05 19:44:00,2026-01-05,19,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Teh Tarik Station,Drinks,C0368,3.0,wallet
TXN003597,2026-01-05 19:49:00,2026-01-05,19,Monday,False,7,Bedok Food Carnival,Eastern Singapore,Street Fusion,Trendy Food,C0046,7.69,wallet
TXN002664,2026-01-05 19:50:00,2026-01-05,19,Monday,False,3,Tampines Round Market Night,Eastern Singapore,Casa Living,Household Items,C0010,11.71,wallet
TXN006392,2026-01-05 19:51:00,2026-01-05,19,Monday,False,8,Clementi Night Bazaar,Western Singapore,Tornado Bites,Trendy Food,C0474,7.66,qr_code
TXN001630,2026-01-05 19:54:00,2026-01-05,19,Monday,False,3,Tampines Round Market Night,Eastern Singapore,Sugar Rush,Drinks,C0217,5.77,qr_code
TXN000737,2026-01-05 20:04:00,2026-01-05,20,Monday,False,7,Bedok Food Carnival,Eastern Singapore,The Satay Corner,Hot Food,C0245,13.04,wallet
TXN000474,2026-01-05 20:05:00,2026-01-05,20,Monday,False,8,Clementi Night Bazaar,Western Singapore,Home & More,Household Items,C0034,8.78,wallet
TXN005510,2026-01-05 20:05:00,2026-01-05,20,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Uncle Razali Grill,Hot Food,C0058,11.82,qr_code
TXN003590,2026-01-05 20:07:00,2026-01-05,20,Monday,False,7,Bedok Food Carnival,Eastern Singapore,Everyday Essentials,Household Items,C0390,25.67,qr_code
TXN006164,2026-01-05 20:12:00,2026-01-05,20,Monday,False,4,Jurong East Street Festival,Western Singapore,Ali's Kitchen,Hot Food,C0483,11.56,wallet
TXN002731,2026-01-05 20:13:00,2026-01-05,20,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Durian Heaven,Desserts,C0162,5.74,wallet
TXN003309,2026-01-05 20:13:00,2026-01-05,20,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Street Fusion,Trendy Food,C0167,6.23,cash
TXN011979,2026-01-05 20:15:00,2026-01-05,20,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Wok This Way,Hot Food,C0467,6.82,wallet
TXN005960,2026-01-05 20:23:00,2026-01-05,20,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Jelly Bliss,Desserts,C0064,2.99,wallet
TXN007618,2026-01-05 20:26:00,2026-01-05,20,Monday,False,8,Clementi Night Bazaar,Western Singapore,Abang Burger,Hot Food,C0374,12.76,qr_code
TXN000812,2026-01-05 20:26:00,2026-01-05,20,Monday,False,3,Tampines Round Market Night,Eastern Singapore,Coconut Grove,Drinks,C0414,3.91,wallet
TXN006729,2026-01-05 20:27:00,2026-01-05,20,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Crunch Time,Snacks,C0006,3.15,wallet
TXN005716,2026-01-05 20:27:00,2026-01-05,20,Monday,False,7,Bedok Food Carnival,Eastern Singapore,Cheese Me,Trendy Food,C0331,4.77,wallet
TXN008864,2026-01-05 20:28:00,2026-01-05,20,Monday,False,7,Bedok Food Carnival,Eastern Singapore,Snack Attack,Snacks,C0166,5.91,wallet
TXN004756,2026-01-05 20:31:00,2026-01-05,20,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Wok This Way,Hot Food,C0394,11.41,wallet
TXN002874,2026-01-05 20:36:00,2026-01-05,20,Monday,False,4,Jurong East Street Festival,Western Singapore,Home & More,Household Items,C0284,8.21,qr_code
TXN013690,2026-01-05 20:37:00,2026-01-05,20,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Coconut Grove,Drinks,C0044,6.04,qr_code
TXN009646,2026-01-05 20:38:00,2026-01-05,20,Monday,False,5,Toa Payoh Night Market,Central Singapore,Lucky Strike,Games & Entertainment,C0470,5.76,wallet
TXN012604,2026-01-05 20:39:00,2026-01-05,20,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Home & More,Household Items,C0238,19.58,wallet
TXN014984,2026-01-05 20:40:00,2026-01-05,20,Monday,False,7,Bedok Food Carnival,Eastern Singapore,Uncle Razali Grill,Hot Food,C0355,11.39,cash
TXN013145,2026-01-05 20:42:00,2026-01-05,20,Monday,False,4,Jurong East Street Festival,Western Singapore,Mala Majik,Trendy Food,C0100,11.05,qr_code
TXN014246,2026-01-05 20:44:00,2026-01-05,20,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Kacang Queen,Snacks,C0454,4.0,cash
TXN010097,2026-01-05 20:44:00,2026-01-05,20,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Durian Heaven,Desserts,C0046,7.72,wallet
TXN009962,2026-01-05 20:46:00,2026-01-05,20,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Munchies Corner,Snacks,C0406,7.37,qr_code
TXN007235,2026-01-05 20:48:00,2026-01-05,20,Monday,False,3,Tampines Round Market Night,Eastern Singapore,Jelly Bliss,Desserts,C0210,7.89,wallet
TXN011066,2026-01-05 20:54:00,2026-01-05,20,Monday,False,8,Clementi Night Bazaar,Western Singapore,Durian Heaven,Desserts,C0128,4.52,qr_code
TXN008343,2026-01-05 20:55:00,2026-01-05,20,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Sweet Spot,Desserts,C0473,3.88,cash
TXN004034,2026-01-05 20:56:00,2026-01-05,20,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Ice Ice Baby,Desserts,C0394,3.54,wallet
TXN005461,2026-01-05 20:56:00,2026-01-05,20,Monday,False,3,Tampines Round Market Night,Eastern Singapore,The Satay Corner,Hot Food,C0365,5.28,qr_code
TXN008407,2026-01-05 20:58:00,2026-01-05,20,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Tornado Bites,Trendy Food,C0233,5.0,wallet
TXN009492,2026-01-05 20:58:00,2026-01-05,20,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Lucky Strike,Games & Entertainment,C0217,6.6,cash
TXN012168,2026-01-05 20:59:00,2026-01-05,20,Monday,False,5,Toa Payoh Night Market,Central Singapore,K-Food Craze,Trendy Food,C0068,8.07,qr_code
TXN000768,2026-01-05 20:59:00,2026-01-05,20,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Kopi Kaki,Drinks,C0483,4.41,wallet
TXN010535,2026-01-05 21:00:00,2026-01-05,21,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Snack Attack,Snacks,C0226,3.78,qr_code
TXN003085,2026-01-05 21:01:00,2026-01-05,21,Monday,False,5,Toa Payoh Night Market,Central Singapore,The Juice Lab,Drinks,C0130,5.28,cash
TXN006045,2026-01-05 21:01:00,2026-01-05,21,Monday,False,4,Jurong East Street Festival,Western Singapore,Dessert Alley,Desserts,C0227,6.32,cash
TXN011547,2026-01-05 21:02:00,2026-01-05,21,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Home & More,Household Items,C0299,18.76,wallet
TXN012770,2026-01-05 21:02:00,2026-01-05,21,Monday,False,8,Clementi Night Bazaar,Western Singapore,The Linen Store,Household Items,C0068,10.65,qr_code
TXN009117,2026-01-05 21:03:00,2026-01-05,21,Monday,False,8,Clementi Night Bazaar,Western Singapore,Kopi Kaki,Drinks,C0091,3.72,qr_code
TXN006815,2026-01-05 21:03:00,2026-01-05,21,Monday,False,4,Jurong East Street Festival,Western Singapore,Kacang Queen,Snacks,C0108,4.46,wallet
TXN005903,2026-01-05 21:03:00,2026-01-05,21,Monday,False,7,Bedok Food Carnival,Eastern Singapore,Casa Living,Household Items,C0391,20.79,wallet
TXN005103,2026-01-05 21:05:00,2026-01-05,21,Monday,False,5,Toa Payoh Night Market,Central Singapore,Crunch Time,Snacks,C0339,5.5,qr_code
TXN000914,2026-01-05 21:06:00,2026-01-05,21,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Sweet Spot,Desserts,C0227,3.74,qr_code
TXN008919,2026-01-05 21:06:00,2026-01-05,21,Monday,False,3,Tampines Round Market Night,Eastern Singapore,Tornado Bites,Trendy Food,C0289,10.41,wallet
TXN012200,2026-01-05 21:07:00,2026-01-05,21,Monday,False,8,Clementi Night Bazaar,Western Singapore,Jelly Bliss,Desserts,C0161,2.95,cash
TXN010780,2026-01-05 21:07:00,2026-01-05,21,Monday,False,7,Bedok Food Carnival,Eastern Singapore,Uncle Razali Grill,Hot Food,C0057,6.24,cash
TXN014228,2026-01-05 21:10:00,2026-01-05,21,Monday,False,3,Tampines Round Market Night,Eastern Singapore,Casa Living,Household Items,C0451,12.89,qr_code
TXN007258,2026-01-05 21:14:00,2026-01-05,21,Monday,False,8,Clementi Night Bazaar,Western Singapore,Kacang Queen,Snacks,C0040,2.76,wallet
TXN006138,2026-01-05 21:15:00,2026-01-05,21,Monday,False,7,Bedok Food Carnival,Eastern Singapore,Sweet Spot,Desserts,C0213,7.25,cash
TXN009951,2026-01-05 21:16:00,2026-01-05,21,Monday,False,8,Clementi Night Bazaar,Western Singapore,Everyday Essentials,Household Items,C0094,7.14,qr_code
TXN009901,2026-01-05 21:17:00,2026-01-05,21,Monday,False,4,Jurong East Street Festival,Western Singapore,Kopi Kaki,Drinks,C0267,4.18,qr_code
TXN012780,2026-01-05 21:18:00,2026-01-05,21,Monday,False,8,Clementi Night Bazaar,Western Singapore,Kopi Kaki,Drinks,C0384,3.75,wallet
TXN003385,2026-01-05 21:19:00,2026-01-05,21,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Crunch Time,Snacks,C0429,2.59,cash
TXN013437,2026-01-05 21:20:00,2026-01-05,21,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Ali's Kitchen,Hot Food,C0413,6.72,qr_code
TXN011743,2026-01-05 21:21:00,2026-01-05,21,Monday,False,7,Bedok Food Carnival,Eastern Singapore,Mak Cik Stall,Hot Food,C0163,12.49,wallet
TXN002661,2026-01-05 21:23:00,2026-01-05,21,Monday,False,5,Toa Payoh Night Market,Central Singapore,Durian Heaven,Desserts,C0222,4.66,qr_code
TXN013221,2026-01-05 21:24:00,2026-01-05,21,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Home & More,Household Items,C0296,11.35,wallet
TXN002906,2026-01-05 21:27:00,2026-01-05,21,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Ice Ice Baby,Desserts,C0304,8.54,cash
TXN011554,2026-01-05 21:28:00,2026-01-05,21,Monday,False,8,Clementi Night Bazaar,Western Singapore,Game On!,Games & Entertainment,C0054,5.6,cash
TXN007355,2026-01-05 21:28:00,2026-01-05,21,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Kopi Kaki,Drinks,C0094,4.77,wallet
TXN006059,2026-01-05 21:29:00,2026-01-05,21,Monday,False,5,Toa Payoh Night Market,Central Singapore,Kacang Queen,Snacks,C0147,7.48,qr_code
TXN014738,2026-01-05 21:29:00,2026-01-05,21,Monday,False,3,Tampines Round Market Night,Eastern Singapore,Cheese Me,Trendy Food,C0407,9.24,qr_code
TXN012210,2026-01-05 21:31:00,2026-01-05,21,Monday,False,5,Toa Payoh Night Market,Central Singapore,Seoul Kitchen,Trendy Food,C0278,6.77,wallet
TXN000409,2026-01-05 21:31:00,2026-01-05,21,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Home & More,Household Items,C0050,21.16,wallet
TXN008949,2026-01-05 21:33:00,2026-01-05,21,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Mala Majik,Trendy Food,C0354,9.26,wallet
TXN005139,2026-01-05 21:33:00,2026-01-05,21,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Uncle Razali Grill,Hot Food,C0363,9.93,wallet
TXN010594,2026-01-05 21:33:00,2026-01-05,21,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,K-Food Craze,Trendy Food,C0458,10.88,cash
TXN002151,2026-01-05 21:33:00,2026-01-05,21,Monday,False,5,Toa Payoh Night Market,Central Singapore,Nasi Lemak Bros,Hot Food,C0132,16.8,wallet
TXN004093,2026-01-05 21:33:00,2026-01-05,21,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Street Fusion,Trendy Food,C0417,10.67,wallet
TXN009569,2026-01-05 21:35:00,2026-01-05,21,Monday,False,8,Clementi Night Bazaar,Western Singapore,Street Fusion,Trendy Food,C0051,14.23,wallet
TXN007650,2026-01-05 21:36:00,2026-01-05,21,Monday,False,5,Toa Payoh Night Market,Central Singapore,Munchies Corner,Snacks,C0408,7.01,qr_code
TXN012151,2026-01-05 21:37:00,2026-01-05,21,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Nasi Lemak Bros,Hot Food,C0396,7.88,wallet
TXN001978,2026-01-05 21:37:00,2026-01-05,21,Monday,False,4,Jurong East Street Festival,Western Singapore,Game On!,Games & Entertainment,C0104,2.46,qr_code
TXN012618,2026-01-05 21:39:00,2026-01-05,21,Monday,False,3,Tampines Round Market Night,Eastern Singapore,Coconut Grove,Drinks,C0226,1.7,wallet
TXN008634,2026-01-05 21:40:00,2026-01-05,21,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Munchies Corner,Snacks,C0371,2.26,wallet
TXN014796,2026-01-05 21:40:00,2026-01-05,21,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Crunch Time,Snacks,C0067,3.56,qr_code
TXN001258,2026-01-05 21:41:00,2026-01-05,21,Monday,False,7,Bedok Food Carnival,Eastern Singapore,Uncle Razali Grill,Hot Food,C0463,7.37,wallet
TXN011185,2026-01-05 21:42:00,2026-01-05,21,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Street Fusion,Trendy Food,C0183,11.95,qr_code
TXN007642,2026-01-05 21:45:00,2026-01-05,21,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Mak Cik Stall,Hot Food,C0094,11.74,wallet
TXN007242,2026-01-05 21:45:00,2026-01-05,21,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Kueh Corner,Desserts,C0095,7.64,qr_code
TXN001411,2026-01-05 21:49:00,2026-01-05,21,Monday,False,4,Jurong East Street Festival,Western Singapore,K-Food Craze,Trendy Food,C0239,5.6,wallet
TXN013395,2026-01-05 21:49:00,2026-01-05,21,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Mala Majik,Trendy Food,C0320,4.55,wallet
TXN009749,2026-01-05 21:49:00,2026-01-05,21,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Home & More,Household Items,C0103,25.6,wallet
TXN002623,2026-01-05 21:49:00,2026-01-05,21,Monday,False,5,Toa Payoh Night Market,Central Singapore,Kampung Wok,Hot Food,C0382,8.49,wallet
TXN002829,2026-01-05 21:50:00,2026-01-05,21,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Seoul Kitchen,Trendy Food,C0138,10.88,wallet
TXN011490,2026-01-05 21:52:00,2026-01-05,21,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Uncle Razali Grill,Hot Food,C0185,11.07,qr_code
TXN005442,2026-01-05 21:53:00,2026-01-05,21,Monday,False,8,Clementi Night Bazaar,Western Singapore,Nasi Lemak Bros,Hot Food,C0215,11.89,wallet
TXN004135,2026-01-05 21:55:00,2026-01-05,21,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Kampung Wok,Hot Food,C0294,5.72,wallet
TXN005366,2026-01-05 21:56:00,2026-01-05,21,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Seoul Kitchen,Trendy Food,C0203,6.08,qr_code
TXN007170,2026-01-05 21:59:00,2026-01-05,21,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Dessert Alley,Desserts,C0116,3.75,qr_code
TXN010859,2026-01-05 21:59:00,2026-01-05,21,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Cheese Me,Trendy Food,C0339,6.85,wallet
TXN000301,2026-01-05 21:59:00,2026-01-05,21,Monday,False,7,Bedok Food Carnival,Eastern Singapore,The Linen Store,Household Items,C0477,18.7,qr_code
TXN008275,2026-01-05 22:00:00,2026-01-05,22,Monday,False,7,Bedok Food Carnival,Eastern Singapore,The Linen Store,Household Items,C0417,10.36,qr_code
TXN006913,2026-01-05 22:07:00,2026-01-05,22,Monday,False,8,Clementi Night Bazaar,Western Singapore,Abang Burger,Hot Food,C0110,7.45,qr_code
TXN008359,2026-01-05 22:07:00,2026-01-05,22,Monday,False,3,Tampines Round Market Night,Eastern Singapore,Mak Cik Stall,Hot Food,C0248,14.63,wallet
TXN007218,2026-01-05 22:07:00,2026-01-05,22,Monday,False,7,Bedok Food Carnival,Eastern Singapore,Everyday Essentials,Household Items,C0391,23.46,wallet
TXN006298,2026-01-05 22:07:00,2026-01-05,22,Monday,False,4,Jurong East Street Festival,Western Singapore,Dessert Alley,Desserts,C0097,3.09,wallet
TXN008256,2026-01-05 22:08:00,2026-01-05,22,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Fun Zone,Games & Entertainment,C0353,4.55,wallet
TXN010751,2026-01-05 22:11:00,2026-01-05,22,Monday,False,5,Toa Payoh Night Market,Central Singapore,Lucky Strike,Games & Entertainment,C0395,9.32,wallet
TXN001156,2026-01-05 22:16:00,2026-01-05,22,Monday,False,8,Clementi Night Bazaar,Western Singapore,Seoul Kitchen,Trendy Food,C0264,6.74,wallet
TXN011278,2026-01-05 22:19:00,2026-01-05,22,Monday,False,3,Tampines Round Market Night,Eastern Singapore,The Satay Corner,Hot Food,C0230,8.02,cash
TXN005983,2026-01-05 22:21:00,2026-01-05,22,Monday,False,7,Bedok Food Carnival,Eastern Singapore,Mala Majik,Trendy Food,C0480,8.56,cash
TXN012279,2026-01-05 22:21:00,2026-01-05,22,Monday,False,8,Clementi Night Bazaar,Western Singapore,Uncle Razali Grill,Hot Food,C0175,5.37,wallet
TXN006359,2026-01-05 22:23:00,2026-01-05,22,Monday,False,3,Tampines Round Market Night,Eastern Singapore,Lucky Strike,Games & Entertainment,C0095,10.68,qr_code
TXN005112,2026-01-05 22:24:00,2026-01-05,22,Monday,False,8,Clementi Night Bazaar,Western Singapore,Kueh Corner,Desserts,C0471,3.96,wallet
TXN000006,2026-01-05 22:25:00,2026-01-05,22,Monday,False,5,Toa Payoh Night Market,Central Singapore,Nasi Lemak Bros,Hot Food,C0136,6.99,wallet
TXN011854,2026-01-05 22:25:00,2026-01-05,22,Monday,False,4,Jurong East Street Festival,Western Singapore,Durian Heaven,Desserts,C0125,5.97,qr_code
TXN007043,2026-01-05 22:27:00,2026-01-05,22,Monday,False,4,Jurong East Street Festival,Western Singapore,Kacang Queen,Snacks,C0013,5.08,cash
TXN010534,2026-01-05 22:28:00,2026-01-05,22,Monday,False,3,Tampines Round Market Night,Eastern Singapore,Home & More,Household Items,C0048,17.78,wallet
TXN014238,2026-01-05 22:30:00,2026-01-05,22,Monday,False,3,Tampines Round Market Night,Eastern Singapore,Lucky Strike,Games & Entertainment,C0406,2.0,wallet
TXN001668,2026-01-05 22:31:00,2026-01-05,22,Monday,False,5,Toa Payoh Night Market,Central Singapore,Wok This Way,Hot Food,C0025,10.58,wallet
TXN007688,2026-01-05 22:34:00,2026-01-05,22,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Street Fusion,Trendy Food,C0205,14.21,qr_code
TXN014670,2026-01-05 22:34:00,2026-01-05,22,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Munchies Corner,Snacks,C0321,5.52,qr_code
TXN005554,2026-01-05 22:38:00,2026-01-05,22,Monday,False,5,Toa Payoh Night Market,Central Singapore,Teh Tarik Station,Drinks,C0366,4.12,qr_code
TXN012346,2026-01-05 22:40:00,2026-01-05,22,Monday,False,5,Toa Payoh Night Market,Central Singapore,The Juice Lab,Drinks,C0290,4.59,qr_code
TXN005301,2026-01-05 22:41:00,2026-01-05,22,Monday,False,8,Clementi Night Bazaar,Western Singapore,Casa Living,Household Items,C0205,8.51,qr_code
TXN009502,2026-01-05 22:42:00,2026-01-05,22,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Fun Zone,Games & Entertainment,C0497,7.26,cash
TXN009805,2026-01-05 22:45:00,2026-01-05,22,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Wok This Way,Hot Food,C0262,11.28,cash
TXN001075,2026-01-05 22:49:00,2026-01-05,22,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Kampung Wok,Hot Food,C0247,14.65,cash
TXN012617,2026-01-05 22:54:00,2026-01-05,22,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Kampung Wok,Hot Food,C0410,5.12,wallet
